Uniprot_ID	KEGG_rno
A0A8I5ZTF3	NA
A0A8I5ZTI5	NA
A0A8I5ZTI9	NA
A0A8I5ZTL5	NA
A0A8I5ZTM6	NA
A0A8I5ZTN7	NA
A0A8I5ZTT0	NA
A0A8I5ZTT7	NA
A0A8I5ZTW0	NA
A0A8I5ZTX2	NA
A0A8I5ZTX5	NA
A0A8I5ZTZ5	NA
A0A8I5ZU75	NA
A0A8I5ZUA0	NA
A0A8I5ZUE3	NA
A0A8I5ZUF9	NA
A0A8I5ZUH6	NA
A0A8I5ZUP7	NA
A0A8I5ZUT0	NA
A0A8I5ZUW5	NA
A0A8I5ZV07	NA
A0A8I5ZV53	NA
A0A8I5ZV91	NA
A0A8I5ZV99	NA
A0A8I5ZVB5	NA
A0A8I5ZVC1	NA
A0A8I5ZVG0	NA
A0A8I5ZVH2	NA
A0A8I5ZVK0	NA
A0A8I5ZVK5	NA
A0A8I5ZVL4	NA
A0A8I5ZVM9	NA
A0A8I5ZVN1	NA
A0A8I5ZVQ5	NA
A0A8I5ZVR4	NA
A0A8I5ZVU2	NA
A0A8I5ZVW2	NA
A0A8I5ZVW8	NA
A0A8I5ZW22	NA
A0A8I5ZW37	NA
A0A8I5ZW86	NA
A0A8I5ZWB7	NA
A0A8I5ZWB9	NA
A0A8I5ZWI7	NA
A0A8I5ZWM9	NA
A0A8I5ZWS4	NA
A0A8I5ZWU7	NA
A0A8I5ZWU9	NA
A0A8I5ZWX2	NA
A0A8I5ZX54	NA
A0A8I5ZX74	NA
A0A8I5ZXB9	NA
A0A8I5ZXG8	NA
A0A8I5ZXG9	NA
A0A8I5ZXI1	NA
A0A8I5ZXI6	NA
A0A8I5ZXL2	NA
A0A8I5ZXT2	NA
A0A8I5ZXU5	NA
A0A8I5ZXX6	NA
A0A8I5ZY27	NA
A0A8I5ZYA3	NA
A0A8I5ZYM4	NA
A0A8I5ZYQ6	NA
A0A8I5ZYQ7	NA
A0A8I5ZYT2	NA
A0A8I5ZYT8	NA
A0A8I5ZYY1	NA
A0A8I5ZYY2	NA
A0A8I5ZYZ0	NA
A0A8I5ZYZ3	NA
A0A8I5ZZ60	NA
A0A8I5ZZ98	NA
A0A8I5ZZC5	NA
A0A8I5ZZJ7	NA
A0A8I5ZZJ8	NA
A0A8I5ZZK7	NA
A0A8I5ZZM2	NA
A0A8I5ZZQ2	NA
A0A8I5ZZR6	NA
A0A8I5ZZZ5	NA
A0A8I5ZZZ6	NA
A0A8I6A008	NA
A0A8I6A016	NA
A0A8I6A041	NA
A0A8I6A051	NA
A0A8I6A0C9	NA
A0A8I6A0F7	NA
A0A8I6A0G7	NA
A0A8I6A0L1	NA
A0A8I6A0L7	NA
A0A8I6A0P0	NA
A0A8I6A0R7	NA
A0A8I6A0V0	NA
A0A8I6A150	NA
A0A8I6A177	NA
A0A8I6A180	NA
A0A8I6A1A6	NA
A0A8I6A1A8	NA
A0A8I6A1B8	NA
A0A8I6A1C0	NA
A0A8I6A1D7	NA
A0A8I6A1E5	NA
A0A8I6A1J3	NA
A0A8I6A1L5	NA
A0A8I6A1P7	NA
A0A8I6A1T4	NA
A0A8I6A1U1	NA
A0A8I6A1X3	NA
A0A8I6A1Z4	NA
A0A8I6A216	NA
A0A8I6A2B3	NA
A0A8I6A2C4	NA
A0A8I6A2I1	NA
A0A8I6A2N3	rno:290447
A0A8I6A2P6	NA
A0A8I6A2Q1	NA
A0A8I6A2R6	NA
A0A8I6A2S9	NA
A0A8I6A2V9	NA
A0A8I6A2X5	NA
A0A8I6A2Y6	NA
A0A8I6A2Y9	NA
A0A8I6A309	rno:289662
A0A8I6A351	NA
A0A8I6A376	NA
A0A8I6A380	NA
A0A8I6A3B2	NA
A0A8I6A3B9	NA
A0A8I6A3Q7	NA
A0A8I6A3T2	NA
A0A8I6A3W5	NA
A0A8I6A3X9	NA
A0A8I6A3Y4	NA
A0A8I6A3Z5	NA
A0A8I6A3Z6	NA
A0A8I6A416	NA
A0A8I6A4A0	NA
A0A8I6A4D8	NA
A0A8I6A4E1	NA
A0A8I6A4E3	NA
A0A8I6A4K2	NA
A0A8I6A4P5	NA
A0A8I6A4W9	NA
A0A8I6A4X4	NA
A0A8I6A538	NA
A0A8I6A571	NA
A0A8I6A574	NA
A0A8I6A598	NA
A0A8I6A5A0	NA
A0A8I6A5C4	NA
A0A8I6A5G9	NA
A0A8I6A5I2	NA
A0A8I6A5I4	NA
A0A8I6A5L0	NA
A0A8I6A5M3	NA
A0A8I6A5N4	NA
A0A8I6A5T6	NA
A0A8I6A5T7	NA
A0A8I6A5W8	NA
A0A8I6A5Y4	NA
A0A8I6A605	NA
A0A8I6A606	NA
A0A8I6A619	NA
A0A8I6A623	NA
A0A8I6A678	NA
A0A8I6A6A9	NA
A0A8I6A6L7	NA
A0A8I6A6L8	NA
A0A8I6A6N3	NA
A0A8I6A6Q8	NA
A0A8I6A6S0	NA
A0A8I6A6S1	NA
A0A8I6A6Z0	NA
A0A8I6A6Z9	NA
A0A8I6A725	NA
A0A8I6A746	NA
A0A8I6A790	NA
A0A8I6A7B5	NA
A0A8I6A7B7	NA
A0A8I6A7B9	NA
A0A8I6A7C5	NA
A0A8I6A7D1	NA
A0A8I6A7I0	NA
A0A8I6A7I8	NA
A0A8I6A7R1	NA
A0A8I6A7T0	NA
A0A8I6A7U6	NA
A0A8I6A7V4	NA
A0A8I6A7V5	NA
A0A8I6A7Z6	NA
A0A8I6A812	NA
A0A8I6A816	NA
A0A8I6A886	NA
A0A8I6A8D0	NA
A0A8I6A8F3	NA
A0A8I6A8N1	NA
A0A8I6A8U6	NA
A0A8I6A8V0	NA
A0A8I6A8W8	NA
A0A8I6A8Y8	NA
A0A8I6A906	NA
A0A8I6A913	NA
A0A8I6A929	NA
A0A8I6A949	NA
A0A8I6A985	NA
A0A8I6A9A3	NA
A0A8I6A9C8	NA
A0A8I6A9Q8	NA
A0A8I6A9S6	NA
A0A8I6A9V3	NA
A0A8I6A9X2	NA
A0A8I6AA00	NA
A0A8I6AA44	NA
A0A8I6AA52	NA
A0A8I6AA88	NA
A0A8I6AAD3	NA
A0A8I6AAL1	rno:300948
A0A8I6AAL3	NA
A0A8I6AAL7	NA
A0A8I6AAN3	NA
A0A8I6AAN5	NA
A0A8I6AAN7	NA
A0A8I6AAS9	NA
A0A8I6AAV9	NA
A0A8I6AAW7	NA
A0A8I6AAY6	NA
A0A8I6AAZ2	NA
A0A8I6AB02	NA
A0A8I6AB28	NA
A0A8I6AB98	NA
A0A8I6ABA8	NA
A0A8I6ABJ6	NA
A0A8I6ABJ9	NA
A0A8I6ABM9	rno:24627
A0A8I6ABQ6	NA
A0A8I6ABR9	rno:304495
A0A8I6ABW8	NA
A0A8I6AC45	NA
A0A8I6AC48	NA
A0A8I6AC78	NA
A0A8I6AC81	NA
A0A8I6ACB8	NA
A0A8I6ACE8	NA
A0A8I6ACG1	NA
A0A8I6ACG8	NA
A0A8I6ACI5	NA
A0A8I6ACJ0	NA
A0A8I6ACL1	NA
A0A8I6ACQ2	NA
A0A8I6AD03	NA
A0A8I6AD12	NA
A0A8I6AD61	NA
A0A8I6AD98	NA
A0A8I6ADE1	NA
A0A8I6ADN0	NA
A0A8I6ADP1	NA
A0A8I6ADP7	NA
A0A8I6ADR3	NA
A0A8I6ADT1	NA
A0A8I6ADU0	NA
A0A8I6ADX6	NA
A0A8I6AE43	NA
A0A8I6AE72	NA
A0A8I6AE89	NA
A0A8I6AEC4	NA
A0A8I6AEF2	NA
A0A8I6AEG2	NA
A0A8I6AEH4	NA
A0A8I6AEI3	NA
A0A8I6AEJ5	NA
A0A8I6AEL5	NA
A0A8I6AEP6	NA
A0A8I6AEP7	NA
A0A8I6AER0	NA
A0A8I6AEZ4	NA
A0A8I6AF10	NA
A0A8I6AF31	NA
A0A8I6AF72	NA
A0A8I6AF97	NA
A0A8I6AFB6	NA
A0A8I6AFI6	NA
A0A8I6AFP2	NA
A0A8I6AFQ3	NA
A0A8I6AFQ4	NA
A0A8I6AFR8	NA
A0A8I6AG85	NA
A0A8I6AGE7	NA
A0A8I6AGF0	NA
A0A8I6AGH2	NA
A0A8I6AGK4	NA
A0A8I6AGQ8	NA
A0A8I6AGW3	NA
A0A8I6AH50	NA
A0A8I6AHB1	NA
A0A8I6AHD9	NA
A0A8I6AHE5	NA
A0A8I6AHF6	NA
A0A8I6AHF9	NA
A0A8I6AHJ0	NA
A0A8I6AHY5	NA
A0A8I6AI05	NA
A0A8I6AI29	NA
A0A8I6AI44	NA
A0A8I6AI47	NA
A0A8I6AI80	NA
A0A8I6AIK2	NA
A0A8I6AIK3	NA
A0A8I6AIK6	NA
A0A8I6AIQ1	NA
A0A8I6AIQ2	NA
A0A8I6AIR3	NA
A0A8I6AIT0	NA
A0A8I6AIW7	NA
A0A8I6AIX9	NA
A0A8I6AIZ9	NA
A0A8I6AJ26	NA
A0A8I6AJ44	NA
A0A8I6AJ48	NA
A0A8I6AJ55	NA
A0A8I6AJE2	NA
A0A8I6AJL7	NA
A0A8I6AJP7	NA
A0A8I6AJS4	NA
A0A8I6AJS5	NA
A0A8I6AK10	NA
A0A8I6AK36	NA
A0A8I6AK83	NA
A0A8I6AK86	NA
A0A8I6AK94	NA
A0A8I6AKA4	NA
A0A8I6AKD6	NA
A0A8I6AKE9	NA
A0A8I6AKF6	NA
A0A8I6AKF7	NA
A0A8I6AKG7	NA
A0A8I6AKI3	NA
A0A8I6AKL5	NA
A0A8I6AKL6	NA
A0A8I6AKN8	NA
A0A8I6AKQ6	NA
A0A8I6AKT8	NA
A0A8I6AKV2	NA
A0A8I6AKX7	NA
A0A8I6AKY2	NA
A0A8I6AL15	NA
A0A8I6AL84	NA
A0A8I6ALD4	NA
A0A8I6ALJ5	NA
A0A8I6ALN0	NA
A0A8I6ALS9	NA
A0A8I6ALT2	NA
A0A8I6ALZ3	NA
A0A8I6AM24	NA
A0A8I6AM44	NA
A0A8I6AM47	NA
A0A8I6AM56	NA
A0A8I6AM80	NA
A0A8I6AMA7	NA
A0A8I6AMA9	NA
A0A8I6AMC6	NA
A0A8I6AMG5	NA
A0A8I6AMI0	NA
A0A8I6AMM9	NA
A0A8I6AMP1	NA
A0A8I6AMP4	NA
A0A8I6AMU4	NA
A0A8I6ANC4	rno:501841
A0A8I6ANE3	NA
A0A8I6ANK0	NA
A0A8I6ANM5	NA
A0A8I6ANN6	NA
A0A8I6ANS2	NA
A0A8I6ANT4	NA
A0A8I6ANV8	rno:362501
A0A8I6ANV9	NA
A0A8I6ANX6	NA
A0A8I6ANY9	NA
A0A8I6ANZ1	NA
A0A8I6AP64	NA
A0A8I6AP88	NA
A0A8I6AP91	rno:298410
A0A8I6APA2	NA
A0A8I6APC8	NA
A0A8I6APJ2	NA
A0A8I6APN1	NA
A0A8I6APP1	NA
A0A8I6APP2	NA
A0A8I6APV0	NA
A0A8I6AQ23	NA
A0A8I6AQ35	NA
A0A8I6AQ69	NA
A0A8I6AQ75	NA
A0A8I6AQ76	NA
A0A8I6AQ78	NA
A0A8I6AQA0	rno:306548
A0A8I6AQG5	NA
A0A8I6AQI7	NA
A0A8I6AQL1	NA
A0A8I6AQL3	NA
A0A8I6AQT3	NA
A0A8I6AQT6	NA
A0A8I6AQU5	NA
A0A8I6AR28	NA
A0A8I6AR84	NA
A0A8I6ARC9	NA
A0A8I6ARE9	NA
A0A8I6ARR6	NA
A0A8I6ARV8	NA
A0A8I6ARW3	NA
A0A8I6ARY1	NA
A0A8I6AS39	NA
A0A8I6AS91	NA
A0A8I6AS94	NA
A0A8I6ASB9	NA
A0A8I6ASC9	NA
A0A8I6ASE2	NA
A0A8I6ASK3	NA
A0A8I6ASQ3	NA
A0A8I6ASS2	NA
A0A8I6ASU6	NA
A0A8I6ASY3	NA
A0A8I6AT14	NA
A0A8I6AT27	NA
A0A8I6AT55	NA
A0A8I6AT61	NA
A0A8I6AT90	NA
A0A8I6AT92	NA
A0A8I6ATB4	NA
A0A8I6ATG9	NA
A0A8I6ATM4	NA
A0A8I6ATN1	NA
A0A8I6ATP3	NA
A0A8I6ATQ4	NA
A0A8I6ATR6	NA
A0A8I6AU02	NA
A0A8I6AU92	NA
A0A8I6AUE2	NA
A0A8I6AUN0	NA
A0A8I6AUQ3	NA
A0A8I6AUQ7	NA
A0A8I6AUR9	NA
A0A8I6AUU0	NA
A0A8I6AUY6	NA
A0A8I6AUZ6	NA
A0A8I6AV86	NA
A0A8I6AVK6	NA
A0A8I6AVW5	NA
A0A8I6AVY6	NA
A0A8I6AWK0	NA
A0A8I6AWM3	NA
A0A8I6AWS2	NA
A0A8I6AWV3	NA
A0A8I6AWY4	NA
A0A8I6AXE0	rno:305589
A0A8I6AXQ2	NA
A0A8I6B090	NA
A0A8I6B1J2	rno:282635
A0A8I6B2I8	NA
A0A8I6B2N1	NA
A0A8I6B3E0	NA
A0A8I6B3S2	NA
A0A8I6B436	NA
A0A8I6B4F5	NA
A0A8I6B4H4	NA
A0A8I6B5C4	NA
A0A8I6B5J7	NA
A0A8I6B5T2	NA
A0A8I6G2G6	NA
A0A8I6G2I8	NA
A0A8I6G2R1	rno:361765
A0A8I6G3L3	NA
A0A8I6G3L4	NA
A0A8I6G3S6	NA
A0A8I6G4B8	NA
A0A8I6G4J1	NA
A0A8I6G4L0	NA
A0A8I6G4N3	NA
A0A8I6G4T5	rno:362706
A0A8I6G4W4	NA
A0A8I6G4Z3	NA
A0A8I6G551	NA
A0A8I6G597	NA
A0A8I6G5F7	NA
A0A8I6G5M7	NA
A0A8I6G6L5	NA
A0A8I6G6P9	NA
A0A8I6G6Z1	NA
A0A8I6G758	NA
A0A8I6G769	NA
A0A8I6G7B8	NA
A0A8I6G7V9	NA
A0A8I6G8D3	NA
A0A8I6G8H1	NA
A0A8I6G9H8	NA
A0A8I6G9K0	NA
A0A8I6G9M6	NA
A0A8I6GA19	NA
A0A8I6GAS3	NA
A0A8I6GAW9	NA
A0A8I6GAY9	NA
A0A8I6GB38	NA
A0A8I6GB63	NA
A0A8I6GBG9	NA
A0A8I6GBQ0	NA
A0A8I6GC64	NA
A0A8I6GCD0	NA
A0A8I6GCV6	NA
A0A8I6GEB4	NA
A0A8I6GEC2	NA
A0A8I6GEE6	NA
A0A8I6GEH2	NA
A0A8I6GEH3	NA
A0A8I6GEN1	NA
A0A8I6GFB7	NA
A0A8I6GFD8	NA
A0A8I6GFE6	NA
A0A8I6GFP9	NA
A0A8I6GFY5	NA
A0A8I6GFZ0	NA
A0A8I6GFZ6	NA
A0A8I6GGM4	NA
A0A8I6GGN2	NA
A0A8I6GGP1	NA
A0A8I6GGY1	NA
A0A8I6GH62	NA
A0A8I6GHA3	NA
A0A8I6GHC0	rno:292554
A0A8I6GHL9	NA
A0A8I6GHM9	NA
A0A8I6GHU0	NA
A0A8I6GI47	NA
A0A8I6GI80	NA
A0A8I6GIM7	NA
A0A8I6GIW9	NA
A0A8I6GIY0	NA
A0A8I6GIZ4	NA
A0A8I6GJ11	NA
A0A8I6GJ33	NA
A0A8I6GJ38	NA
A0A8I6GJ46	NA
A0A8I6GJ95	rno:691018
A0A8I6GJQ6	NA
A0A8I6GJX9	NA
A0A8I6GJY7	NA
A0A8I6GK10	NA
A0A8I6GK32	NA
A0A8I6GK65	NA
A0A8I6GK97	NA
A0A8I6GKG1	NA
A0A8I6GKG2	NA
A0A8I6GKH6	NA
A0A8I6GKH9	NA
A0A8I6GKN6	NA
A0A8I6GKP7	NA
A0A8I6GKR7	NA
A0A8I6GKW5	NA
A0A8I6GKW7	NA
A0A8I6GKX7	NA
A0A8I6GKY0	NA
A0A8I6GKY9	NA
A0A8I6GL10	NA
A0A8I6GL70	NA
A0A8I6GL94	NA
A0A8I6GLB4	NA
A0A8I6GLF5	NA
A0A8I6GLI0	NA
A0A8I6GLP0	NA
A0A8I6GLP1	NA
A0A8I6GLQ3	rno:292536
A0A8I6GLR1	NA
A0A8I6GLR9	NA
A0A8I6GLS8	NA
A0A8I6GLU2	NA
A0A8I6GLV7	NA
A0A8I6GLX0	NA
A0A8I6GLX4	NA
A0A8I6GLX8	NA
A0A8I6GLZ3	NA
A0A8I6GLZ9	NA
A0A8I6GM09	NA
A0A8I6GM17	NA
A0A8I6GM46	NA
A0A8I6GM48	NA
A0A8I6GM61	NA
A0A8I6GM83	NA
A0A8I6GMA9	NA
A0A8I6GMC5	NA
A0A8I6GMC9	NA
A0A8I6GME8	NA
A0A8I6GMG5	NA
A0A8I6GMI6	NA
A0A8I6GMJ2	NA
A0A8I6GMK8	NA
A0A8I6GML0	NA
A0A8I6GMM6	NA
A0A8J8XDG1	NA
A0A8J8XJJ2	NA
A0A8J8XKZ6	NA
A0A8J8XQ65	NA
A0A8J8XXQ6	NA
A0A8J8Y1V6	NA
A0A8J8Y4W9	NA
A0A8J8Y7I4	NA
A0A8J8Y7Y5	NA
A0A8J8Y925	NA
A0A8J8YKQ8	NA
A0A8J8YLI4	NA
A0A8J8YN55	NA
A0A8J8YQ28	NA
A0A8L2PZE5	NA
A0A8L2Q0T2	NA
A0A8L2Q1K3	NA
A0A8L2Q1M6	NA
A0A8L2Q2H9	NA
A0A8L2Q3E0	NA
A0A8L2Q3E3	NA
A0A8L2Q3F2	NA
A0A8L2Q443	NA
A0A8L2Q4X0	NA
A0A8L2Q4Y6	NA
A0A8L2Q612	NA
A0A8L2Q6A6	NA
A0A8L2Q6V0	NA
A0A8L2Q8F8	NA
A0A8L2Q8Q1	NA
A0A8L2Q9C5	NA
A0A8L2Q9H8	NA
A0A8L2QB48	NA
A0A8L2QBK0	NA
A0A8L2QBV4	NA
A0A8L2QD42	NA
A0A8L2QDL5	NA
A0A8L2QDU0	NA
A0A8L2QDW2	NA
A0A8L2QE39	NA
A0A8L2QF05	NA
A0A8L2QF28	NA
A0A8L2QF83	NA
A0A8L2QF86	NA
A0A8L2QF92	NA
A0A8L2QG09	NA
A0A8L2QI00	NA
A0A8L2QJ69	rno:291555
A0A8L2QJB7	NA
A0A8L2QJB9	NA
A0A8L2QJV6	NA
A0A8L2QKS1	NA
A0A8L2QM30	NA
A0A8L2QM97	NA
A0A8L2QND6	NA
A0A8L2QQI1	NA
A0A8L2QQS0	NA
A0A8L2QSH6	NA
A0A8L2QSM4	NA
A0A8L2QUD7	NA
A0A8L2QV39	NA
A0A8L2QX68	NA
A0A8L2QZ13	NA
A0A8L2R2X9	NA
A0A8L2R3C2	NA
A0A8L2R3C3	NA
A0A8L2R4T1	NA
A0A8L2R514	NA
A0A8L2R6L8	NA
A0A8L2RA18	NA
A0A8L2RBC3	NA
A0A8L2UHS8	NA
A0A8L2UHU2	NA
A0A8L2UK05	NA
A0A8L2UKI4	NA
A0A8L2UL81	NA
A0A8L2ULV7	NA
A0A8L2ULZ0	NA
A0A8L2UMW0	NA
A0A8L2UPP9	NA
A0A8L2URC2	NA
A0A9M1WP97	NA
A0AA76ENJ6	NA
A0FKI7	rno:307170
A0JN22	NA
A0JPK3	rno:361783
A0JPN1	rno:364069
A0JPP8	rno:292680
A0SZW2	NA
A1A5S1	rno:366276
A1L124	NA
A1L134	rno:680423
A1L1I3	NA
A1L1K7	rno:301120
A1YKY5	rno:498791
A2RRT9	rno:266761
A3QPB9	rno:365769
A4F267	rno:304971
A4KWA1	rno:25192
A4L9P8	NA
A5H300	rno:684440
A6HE59	NA
A6HK92	rno:287774
A6HLX8	rno:366061
A6HMM9	rno:295691
A6HNH4	rno:170917
A6HTM5	rno:290359
A6HVI9	NA
A6HY44	rno:171293
A6I4N6	rno:309995
A6IA08	rno:293524
A6IRJ8	rno:288051
A6IZN2	rno:292060
A6JAZ6	rno:308582
A6JBB6	rno:308596
A6JFC1	rno:297758
A6JFQ6	rno:366311
A6JHY8	rno:94340
A6JPL0	rno:290744
A6JQ36	rno:305549
A6JRU2	rno:192270
A6JUQ6	NA
A6K089	rno:305719
A6K136	rno:312381
A6K6N6	rno:140923
A6KAR2	rno:314336
A6KF70	NA
A6KIN9	rno:292263
A6KKR2	rno:25619
A6KMA4	rno:499951
A6KNE7	rno:291794
A6KSS8	rno:288532
A6KT95	rno:25678
A6KTC8	rno:309855
A6ZIQ8	rno:306327
A7E3N7	rno:311793
A9UMV8	rno:690795
A9ZSY0	rno:679640
B0BMW8	rno:309153
B0BMX9	rno:685099
B0BMY6	rno:100362554
B0BMY7	rno:684352
B0BMZ6	rno:691909
B0BN85	rno:290408
B0BNA7	rno:682390
B0BNF0	NA
B0BNL4	rno:300191
B0BNL6	rno:366001
B0BNM9	rno:288707
B0BNN3	rno:310218
B0K017	rno:362600
B1WBN7	rno:304334
B1WBT4	rno:296753
B1WBT5	NA
B1WC24	rno:363249
B1WC28	rno:361844
B2GUU0	NA
B2GUX4	rno:688466
B2GUY2	rno:288562
B2GUZ2	rno:361047
B2GV02	rno:315298
B2GV22	rno:293620
B2GV31	NA
B2GV36	rno:316062
B2GV52	rno:306868
B2GV54	rno:294930
B2RYC8	rno:314870
B2RYG0	NA
B2RYG8	rno:363150
B2RYN2	rno:498959
B2RYP4	rno:291464
B2RYU7	rno:300266
B2RZ38	rno:297960
B2RZ59	rno:501502
B2RZ71	NA
B2RZ78	rno:288666
B2RZC4	rno:288272
B3EY83	NA
B3STU3	rno:362196
B4F767	rno:291999
B4F785	rno:365691
B4F795	rno:363024
B4F7A7	rno:315423
B4F7E8	rno:362115
B4F7E9	rno:361809
B5DEH2	rno:290823
B5DEH7	rno:312705
B5DEP7	rno:681031
B5DEQ3	rno:685823
B5DF07	rno:299050
B5DF11	NA
B5DF21	NA
B5DF41	rno:296267
B5DFA1	NA
B5DFA8	NA
B5DFC8	rno:293484
B5DFC9	rno:302248
B5DFH3	NA
B5DFK3	rno:688999
B5DFK6	rno:314633
B5DFK7	rno:361601
B6CZ62	rno:308868
B6RGM2	rno:364140
B6VQA5	rno:353306
B6ZGR5	NA
C0HJX3	rno:683463
C0HLM6	rno:501923
C0HLU6	NA
D3Z8C7	NA
D3Z8L5	NA
D3Z8N2	rno:360533
D3Z8N4	rno:304920
D3Z8P1	NA
D3Z8Q6	rno:290794
D3Z8X4	rno:304573
D3Z8X7	rno:246295
D3Z991	NA
D3Z9F7	NA
D3Z9G0	NA
D3Z9J9	rno:362972
D3Z9M1	NA
D3ZA76	rno:360959
D3ZAC0	NA
D3ZAD7	rno:498286
D3ZAF9	NA
D3ZAL7	NA
D3ZAP9	rno:363159
D3ZAQ8	rno:302867
D3ZAT1	rno:300665
D3ZB56	NA
D3ZB99	rno:290705
D3ZBM4	rno:498726
D3ZCE5	rno:362021
D3ZCG0	NA
D3ZCG2	NA
D3ZCL3	rno:361808
D3ZCM2	rno:303496
D3ZCV9	NA
D3ZD05	NA
D3ZD07	rno:685365
D3ZD46	rno:303538
D3ZD88	rno:308501
D3ZD97	rno:289693
D3ZDC2	rno:287532
D3ZDE6	NA
D3ZDG4	rno:691317
D3ZDI9	rno:310306
D3ZDR2	rno:287873
D3ZDV9	rno:306252
D3ZDX5	NA
D3ZE15	NA
D3ZE85	NA
D3ZEC8	NA
D3ZEK9	rno:296272
D3ZEM1	rno:296511
D3ZER4	NA
D3ZEW7	NA
D3ZEX7	NA
D3ZEY0	rno:311134
D3ZF63	NA
D3ZFN9	NA
D3ZFP4	rno:316273
D3ZFQ5	NA
D3ZG52	NA
D3ZGE2	NA
D3ZGP9	rno:287411
D3ZGX8	NA
D3ZGX9	NA
D3ZGZ6	rno:446170
D3ZH22	rno:295245
D3ZHK4	rno:312927
D3ZHK8	NA
D3ZHM5	NA
D3ZHW0	NA
D3ZI87	NA
D3ZIA5	rno:362186
D3ZIH3	rno:313575
D3ZIH5	rno:364785
D3ZIL9	NA
D3ZIP3	NA
D3ZIT3	NA
D3ZIU8	rno:304485
D3ZJ19	NA
D3ZJ47	NA
D3ZJ50	rno:293619
D3ZJ85	rno:362960
D3ZJJ7	NA
D3ZJT6	rno:360482
D3ZK14	rno:304913
D3ZK36	rno:309331
D3ZK93	NA
D3ZKE1	NA
D3ZKF7	NA
D3ZKG7	rno:309008
D3ZKH4	NA
D3ZKL3	rno:303010
D3ZKM3	rno:290595
D3ZKU7	rno:288785
D3ZL52	NA
D3ZLB5	rno:690388
D3ZLD0	NA
D3ZLJ9	NA
D3ZLQ8	rno:311856
D3ZLS5	NA
D3ZLZ7	NA
D3ZM26	NA
D3ZM39	NA
D3ZM64	NA
D3ZM81	NA
D3ZN05	NA
D3ZN20	rno:100360621
D3ZN59	NA
D3ZN60	NA
D3ZN69	rno:305246
D3ZNE0	NA
D3ZNF4	rno:365755
D3ZNF5	rno:314332
D3ZNT6	NA
D3ZNW4	rno:313339
D3ZP06	NA
D3ZP82	rno:312478
D3ZPG2	rno:362161
D3ZPU3	NA
D3ZPX9	rno:309449
D3ZPZ3	NA
D3ZQ25	NA
D3ZQG6	rno:361970
D3ZQG8	NA
D3ZQL9	rno:500156
D3ZQM7	rno:500709
D3ZQN7	NA
D3ZQT7	NA
D3ZRA8	NA
D3ZRE9	rno:128932650
D3ZRI1	NA
D3ZRK7	rno:360621
D3ZRP6	NA
D3ZRS6	NA
D3ZS25	NA
D3ZS28	rno:680111
D3ZSK5	rno:291844
D3ZSN6	NA
D3ZSP1	NA
D3ZSP7	NA
D3ZSU5	NA
D3ZSU6	NA
D3ZSY3	NA
D3ZSZ0	NA
D3ZT51	NA
D3ZTJ6	NA
D3ZTN1	NA
D3ZTV0	rno:296179
D3ZTX0	rno:252889
D3ZU96	rno:288482
D3ZUC9	rno:316064
D3ZUD0	rno:361921
D3ZUI1	NA
D3ZUJ5	NA
D3ZUM4	rno:316033
D3ZUU2	rno:311508
D3ZUU5	NA
D3ZUV2	rno:307594
D3ZV31	NA
D3ZV75	rno:361957
D3ZV90	NA
D3ZVN7	NA
D3ZVP9	rno:311423
D3ZVR9	NA
D3ZVT0	NA
D3ZVU3	rno:299766
D3ZVU4	NA
D3ZVU7	rno:84576
D3ZW08	NA
D3ZW91	NA
D3ZWA5	NA
D3ZWB1	rno:364624
D3ZWB5	rno:309900
D3ZWI0	NA
D3ZWL1	NA
D3ZWN1	rno:500989
D3ZWT9	NA
D3ZWZ9	rno:311857
D3ZX63	rno:500226
D3ZXB2	rno:289322
D3ZXC6	NA
D3ZXK7	NA
D3ZXR5	NA
D3ZXR7	rno:364867
D3ZY51	NA
D3ZY54	rno:294698
D3ZY60	rno:500132
D3ZYB6	NA
D3ZYC9	NA
D3ZYM5	rno:362918
D3ZYN2	NA
D3ZYQ9	rno:313216
D3ZYT8	NA
D3ZZ07	rno:290970
D3ZZ80	NA
D3ZZ97	rno:362550
D3ZZA1	NA
D3ZZC5	rno:246756
D3ZZC9	rno:309389
D3ZZE0	NA
D3ZZE6	NA
D3ZZK7	NA
D3ZZL8	rno:304825
D3ZZL9	rno:309798
D3ZZN9	rno:362842
D3ZZP4	rno:690195
D3ZZW6	rno:690026
D3ZZX1	rno:365382
D3ZZX2	rno:309095
D4A054	NA
D4A0U9	NA
D4A0X3	NA
D4A182	rno:308068
D4A194	NA
D4A1H0	NA
D4A1J7	NA
D4A1J9	rno:314164
D4A1T1	NA
D4A1V5	NA
D4A1W5	NA
D4A1W6	rno:499194
D4A1W7	NA
D4A205	NA
D4A229	rno:313834
D4A244	rno:314850
D4A2B7	rno:691729
D4A2D3	NA
D4A2H8	rno:367323
D4A2N4	rno:313539
D4A2W9	NA
D4A2Y9	rno:305581
D4A307	NA
D4A3E3	NA
D4A3I0	rno:100360606
D4A3K3	NA
D4A3L4	rno:293294
D4A3M8	rno:316369
D4A3T6	NA
D4A3U7	NA
D4A3V6	NA
D4A3W2	rno:366031
D4A3W6	rno:297682
D4A3X7	rno:315696
D4A3X8	rno:294797
D4A409	rno:316758
D4A4D3	NA
